Gene	SUN+DOM.A.6.22.1.D12	SUN+DOM.A.6.23.1.E1	SUN+DOM.A.6.24.1.E2	Min	Max	Median	Mean	Std
UBAP2	25	22	26	22	26	25	24.3333333333333	2.08166599946613
UBAP2L	56	39	45	39	56	45	46.6666666666667	8.62167810425171
UBASH3B	16	4	3	3	16	4	7.66666666666667	7.23417813807023
UBB	2536	1580	1969	1580	2536	1969	2028.33333333333	480.753921807543
UBC	3007	1917	2420	1917	3007	2420	2448	545.539182827412
UBD	0	0	0	0	0	0	0	0
UBE2A	80	54	56	54	80	56	63.3333333333333	14.4683562761405
UBE2B	123	98	95	95	123	98	105.333333333333	15.3731367434669
UBE2C	0	0	2	0	2	0	0.666666666666667	1.15470053837925
UBE2D1	8	6	10	6	10	8	8	2
UBE2D2	53	26	26	26	53	26	35	15.5884572681199
UBE2D3	251	161	195	161	251	195	202.333333333333	45.445938579078
UBE2D4	14	17	13	13	17	14	14.6666666666667	2.08166599946613
UBE2E1	41	22	23	22	41	23	28.6666666666667	10.6926766215636
UBE2E2	131	77	90	77	131	90	99.3333333333333	28.1839197652373
UBE2E3	35	27	32	27	35	32	31.3333333333333	4.04145188432738
UBE2F	25	28	19	19	28	25	24	4.58257569495584
UBE2F-SCLY	0	0	0	0	0	0	0	0
UBE2G1	22	10	10	10	22	10	14	6.92820323027551
UBE2G2	67	43	28	28	67	43	46	19.672315572906
UBE2H	36	39	27	27	39	36	34	6.2449979983984
UBE2I	89	46	63	46	89	63	66	21.6564078277077
UBE2J1	32	20	30	20	32	30	27.3333333333333	6.42910050732864
UBE2J2	6	2	3	2	6	3	3.66666666666667	2.08166599946613
UBE2K	36	37	31	31	37	36	34.6666666666667	3.21455025366432
UBE2L3	451	303	381	303	451	381	378.333333333333	74.0360272660097
UBE2L6	103	59	72	59	103	72	78	22.6053091109146
UBE2M	1	2	2	1	2	2	1.66666666666667	0.577350269189626
UBE2MP1	0	0	0	0	0	0	0	0
UBE2N	223	137	161	137	223	161	173.666666666667	44.3771713083803
UBE2O	11	5	3	3	11	5	6.33333333333333	4.16333199893227
UBE2Q1	43	18	28	18	43	28	29.6666666666667	12.5830573921179
UBE2Q2	30	15	32	15	32	30	25.6666666666667	9.29157324317757
UBE2Q2P1	16	4	10	4	16	10	10	6
UBE2Q2P2	1	2	0	0	2	1	1	1
UBE2Q2P3	4	1	4	1	4	4	3	1.73205080756888
UBE2QL1	0	1	0	0	1	0	0.333333333333333	0.577350269189626
UBE2R2	59	30	37	30	59	37	42	15.1327459504216
UBE2S	5	3	4	3	5	4	4	1
UBE2T	13	9	10	9	13	10	10.6666666666667	2.08166599946613
UBE2U	0	0	0	0	0	0	0	0
UBE2V1	23	9	20	9	23	20	17.3333333333333	7.37111479583199
UBE2V2	415	244	265	244	415	265	308	93.2577074562741
UBE2W	116	70	87	70	116	87	91	23.259406699226
UBE2Z	53	25	28	25	53	28	35.3333333333333	15.3731367434669
UBE3A	36	21	27	21	36	27	28	7.54983443527075
UBE3B	18	9	11	9	18	11	12.6666666666667	4.72581562625261
UBE3C	39	16	23	16	39	23	26	11.7898261225516
UBE3D	9	4	7	4	9	7	6.66666666666667	2.51661147842358
UBE4A	56	36	38	36	56	38	43.3333333333333	11.0151410945722
UBE4B	36	22	12	12	36	22	23.3333333333333	12.0554275466834
UBFD1	33	25	26	25	33	26	28	4.35889894354067
UBIAD1	23	14	15	14	23	15	17.3333333333333	4.93288286231625
UBL3	31	20	22	20	31	22	24.3333333333333	5.85946527708232
UBL4A	20	16	18	16	20	18	18	2
UBL5	899	521	718	521	899	718	712.666666666667	189.056428965887
UBL7	12	10	6	6	12	10	9.33333333333333	3.05505046330389
UBL7-AS1	4	5	2	2	5	4	3.66666666666667	1.52752523165195
UBLCP1	52	28	45	28	52	45	41.6666666666667	12.3423390543824
UBN1	17	15	15	15	17	15	15.6666666666667	1.15470053837925
UBN2	17	10	11	10	17	11	12.6666666666667	3.78593889720018
UBOX5	10	10	9	9	10	10	9.66666666666667	0.577350269189626
UBOX5-AS1	0	0	0	0	0	0	0	0
UBP1	20	14	9	9	20	14	14.3333333333333	5.5075705472861
UBQLN1	26	20	29	20	29	26	25	4.58257569495584
UBQLN2	17	8	9	8	17	9	11.3333333333333	4.93288286231625
UBQLN4	9	2	3	2	9	3	4.66666666666667	3.78593889720018
UBQLNL	0	0	0	0	0	0	0	0
UBR1	28	16	14	14	28	16	19.3333333333333	7.57187779440036
UBR2	21	21	29	21	29	21	23.6666666666667	4.61880215351701
UBR3	17	9	10	9	17	10	12	4.35889894354067
UBR4	57	25	28	25	57	28	36.6666666666667	17.6729548557487
UBR5	38	19	21	19	38	21	26	10.4403065089106
UBR7	15	7	10	7	15	10	10.6666666666667	4.04145188432738
UBTD1	4	4	4	4	4	4	4	0
UBTD2	5	8	15	5	15	8	9.33333333333333	5.13160143944688
UBTF	13	16	13	13	16	13	14	1.73205080756888
UBXN1	51	30	42	30	51	42	41	10.5356537528527
UBXN10	0	0	0	0	0	0	0	0
UBXN11	5	1	1	1	5	1	2.33333333333333	2.3094010767585
UBXN2A	9	10	13	9	13	10	10.6666666666667	2.08166599946613
UBXN2B	16	11	23	11	23	16	16.6666666666667	6.02771377334171
UBXN4	169	106	151	106	169	151	142	32.4499614791759
UBXN6	19	21	9	9	21	19	16.3333333333333	6.42910050732864
UBXN7	11	13	7	7	13	11	10.3333333333333	3.05505046330389
UBXN8	20	16	20	16	20	20	18.6666666666667	2.3094010767585
UCA1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
UCHL1	394	295	370	295	394	370	353	51.6430053347014
UCHL1-AS1	0	0	0	0	0	0	0	0
UCHL3	63	32	42	32	63	42	45.6666666666667	15.8219257150744
UCHL5	27	21	34	21	34	27	27.3333333333333	6.50640709864771
UCK1	4	2	3	2	4	3	3	1
UCK2	29	28	22	22	29	28	26.3333333333333	3.78593889720018
UCKL1	4	3	9	3	9	4	5.33333333333333	3.21455025366432
UCKL1-AS1	10	7	3	3	10	7	6.66666666666667	3.51188458428425
UCMA	1	0	0	0	1	0	0.333333333333333	0.577350269189626
UCN	0	0	1	0	1	0	0.333333333333333	0.577350269189626
UCN2	0	0	0	0	0	0	0	0
UCP1	0	0	0	0	0	0	0	0
UCP2	2	1	2	1	2	2	1.66666666666667	0.577350269189626
UCP3	0	0	0	0	0	0	0	0
UEVLD	11	5	0	0	11	5	5.33333333333333	5.5075705472861
UFC1	366	257	270	257	366	270	297.666666666667	59.5343038368077
UFD1L	101	81	112	81	112	101	98	15.7162336455017
UFL1	62	55	56	55	62	56	57.6666666666667	3.78593889720018
UFM1	304	288	311	288	311	304	301	11.7898261225516
UFSP1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
UFSP2	64	36	47	36	64	47	49	14.1067359796659
UG0898H09	0	0	0	0	0	0	0	0
UGCG	10	8	8	8	10	8	8.66666666666667	1.15470053837925
UGDH	82	52	74	52	82	74	69.3333333333333	15.5349069303081
UGDH-AS1	41	38	26	26	41	38	35	7.93725393319377
UGGT1	98	56	56	56	98	56	70	24.2487113059643
UGGT2	79	60	65	60	79	65	68	9.8488578017961
UGP2	152	100	123	100	152	123	125	26.0576284415908
UGT2A1	0	0	0	0	0	0	0	0
UGT2A3	0	0	0	0	0	0	0	0
UGT2B15	2	0	0	0	2	0	0.666666666666667	1.15470053837925
UGT2B7	0	0	0	0	0	0	0	0
UGT3A2	0	0	0	0	0	0	0	0
UGT8	0	1	0	0	1	0	0.333333333333333	0.577350269189626
UHMK1	51	22	32	22	51	32	35	14.7309198626562
UHRF1	0	2	2	0	2	2	1.33333333333333	1.15470053837925
UHRF1BP1	4	4	7	4	7	4	5	1.73205080756888
UHRF1BP1L	19	17	16	16	19	17	17.3333333333333	1.52752523165195
UHRF2	19	11	12	11	19	12	14	4.35889894354067
UIMC1	17	9	15	9	17	15	13.6666666666667	4.16333199893227
ULBP1	0	7	3	0	7	3	3.33333333333333	3.51188458428425
ULBP2	16	7	13	7	16	13	12	4.58257569495584
ULBP3	0	0	0	0	0	0	0	0
ULK1	6	3	5	3	6	5	4.66666666666667	1.52752523165195
ULK2	10	12	11	10	12	11	11	1
ULK3	1	1	2	1	2	1	1.33333333333333	0.577350269189626
ULK4	13	7	2	2	13	7	7.33333333333333	5.5075705472861
ULK4P3	0	0	0	0	0	0	0	0
UMPS	38	27	28	27	38	28	31	6.08276253029822
UNC119	11	5	2	2	11	5	6	4.58257569495584
UNC119B	11	4	14	4	14	11	9.66666666666667	5.13160143944688
UNC13A	2	2	0	0	2	2	1.33333333333333	1.15470053837925
UNC13B	5	2	8	2	8	5	5	3
UNC13D	0	0	1	0	1	0	0.333333333333333	0.577350269189626
UNC45A	10	8	6	6	10	8	8	2
UNC50	39	29	18	18	39	29	28.6666666666667	10.5039675043925
UNC5B	71	42	49	42	71	49	54	15.1327459504216
UNC5B-AS1	13	18	13	13	18	13	14.6666666666667	2.88675134594813
UNC5C	0	1	0	0	1	0	0.333333333333333	0.577350269189626
UNC5CL	0	0	0	0	0	0	0	0
UNC79	0	0	0	0	0	0	0	0
UNC80	0	0	0	0	0	0	0	0
UNC93B1	3	4	3	3	4	3	3.33333333333333	0.577350269189626
UNG	7	6	6	6	7	6	6.33333333333333	0.577350269189626
UNK	4	0	4	0	4	4	2.66666666666667	2.3094010767585
UNKL	10	1	3	1	10	3	4.66666666666667	4.72581562625261
UNQ6975	0	0	0	0	0	0	0	0
UOX	0	0	0	0	0	0	0	0
UPF1	8	3	10	3	10	8	7	3.60555127546399
UPF2	57	66	51	51	66	57	58	7.54983443527075
UPF3A	57	49	54	49	57	54	53.3333333333333	4.04145188432738
UPF3B	15	15	10	10	15	15	13.3333333333333	2.88675134594813
UPK1A	2	3	1	1	3	2	2	1
UPK1A-AS1	1	2	1	1	2	1	1.33333333333333	0.577350269189626
UPK1B	8	3	4	3	8	4	5	2.64575131106459
UPK2	0	0	0	0	0	0	0	0
UPK3B	1	0	0	0	1	0	0.333333333333333	0.577350269189626
UPK3BL	2	3	0	0	3	2	1.66666666666667	1.52752523165195
UPP1	30	15	21	15	30	21	22	7.54983443527075
UPP2	0	0	0	0	0	0	0	0
UPRT	16	8	13	8	16	13	12.3333333333333	4.04145188432738
UQCC	16	9	9	9	16	9	11.3333333333333	4.04145188432738
UQCR10	860	530	677	530	860	677	689	165.326948801458
UQCR11	405	279	298	279	405	298	327.333333333333	67.9288843816335
UQCRB	1239	887	975	887	1239	975	1033.66666666667	183.18660795302
UQCRBP1	0	0	0	0	0	0	0	0
UQCRC1	74	34	41	34	74	41	49.6666666666667	21.3619599600162
UQCRC2	213	145	157	145	213	157	171.666666666667	36.2950869035099
UQCRFS1	70	48	51	48	70	51	56.3333333333333	11.9303534454489
UQCRH	507	351	418	351	507	418	425.333333333333	78.2581199194904
UQCRHL	0	1	0	0	1	0	0.333333333333333	0.577350269189626
UQCRQ	1636	998	1311	998	1636	1311	1315	319.018808222964
URB1	7	4	7	4	7	7	6	1.73205080756888
URB2	4	2	2	2	4	2	2.66666666666667	1.15470053837925
URGCP	10	12	7	7	12	10	9.66666666666667	2.51661147842358
URI1	29	14	18	14	29	18	20.3333333333333	7.76745346515403
URM1	20	7	9	7	20	9	12	7
UROD	218	112	154	112	218	154	161.333333333333	53.3791469895626
UROS	21	8	18	8	21	18	15.6666666666667	6.80685928555405
USB1	11	9	11	9	11	11	10.3333333333333	1.15470053837925
USE1	37	13	25	13	37	25	25	12
USF1	22	20	25	20	25	22	22.3333333333333	2.51661147842358
USF2	8	2	1	1	8	2	3.66666666666667	3.78593889720018
USH2A	0	0	0	0	0	0	0	0
USMG5	962	655	829	655	962	829	815.333333333333	153.955621311251
USO1	104	80	81	80	104	81	88.3333333333333	13.5769412362775
USP1	12	16	26	12	26	16	18	7.21110255092798
USP10	27	25	35	25	35	27	29	5.29150262212918
USP11	17	11	8	8	17	11	12	4.58257569495584
USP12	14	12	12	12	14	12	12.6666666666667	1.15470053837925
USP13	11	3	4	3	11	4	6	4.35889894354067
USP14	41	30	28	28	41	30	33	7
USP15	120	60	79	60	120	79	86.3333333333333	30.6648550189518
USP16	78	58	75	58	78	75	70.3333333333333	10.785793124909
USP17L2	0	0	0	0	0	0	0	0
USP17L8	0	0	0	0	0	0	0	0
USP18	0	0	3	0	3	0	1	1.73205080756888
USP19	2	0	5	0	5	2	2.33333333333333	2.51661147842358
USP2	0	0	1	0	1	0	0.333333333333333	0.577350269189626
USP2-AS1	0	0	0	0	0	0	0	0
USP20	4	6	4	4	6	4	4.66666666666667	1.15470053837925
USP21	6	2	3	2	6	3	3.66666666666667	2.08166599946613
USP22	84	52	69	52	84	69	68.3333333333333	16.0104132780304
USP24	15	8	1	1	15	8	8	7
USP25	10	8	10	8	10	10	9.33333333333333	1.15470053837925
USP27X	1	1	1	1	1	1	1	0
USP27X-AS1	2	0	0	0	2	0	0.666666666666667	1.15470053837925
USP28	0	12	5	0	12	5	5.66666666666667	6.02771377334171
USP29	0	0	0	0	0	0	0	0
USP3	27	19	27	19	27	27	24.3333333333333	4.61880215351701
USP3-AS1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
USP30	9	5	3	3	9	5	5.66666666666667	3.05505046330389
USP30-AS1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
USP31	7	3	2	2	7	3	4	2.64575131106459
USP32	11	5	6	5	11	6	7.33333333333333	3.21455025366432
USP32P1	0	1	1	0	1	1	0.666666666666667	0.577350269189626
USP32P2	1	2	0	0	2	1	1	1
USP33	56	46	38	38	56	46	46.6666666666667	9.01849950564579
USP34	54	40	48	40	54	48	47.3333333333333	7.02376916856849
USP35	2	1	0	0	2	1	1	1
USP36	5	1	6	1	6	5	4	2.64575131106459
USP37	15	7	9	7	15	9	10.3333333333333	4.16333199893227
USP38	10	12	15	10	15	12	12.3333333333333	2.51661147842358
USP39	37	18	19	18	37	19	24.6666666666667	10.6926766215636
USP4	29	29	33	29	33	29	30.3333333333333	2.3094010767585
USP40	26	17	26	17	26	26	23	5.19615242270663
USP42	7	9	5	5	9	7	7	2
USP44	0	0	3	0	3	0	1	1.73205080756888
USP45	8	6	8	6	8	8	7.33333333333333	1.15470053837925
USP46	14	7	10	7	14	10	10.3333333333333	3.51188458428425
USP47	63	40	48	40	63	48	50.3333333333333	11.6761865920913
USP48	26	20	23	20	26	23	23	3
USP49	1	1	0	0	1	1	0.666666666666667	0.577350269189626
USP5	7	4	3	3	7	4	4.66666666666667	2.08166599946613
USP50	0	0	0	0	0	0	0	0
USP51	2	1	0	0	2	1	1	1
USP53	55	30	34	30	55	34	39.6666666666667	13.4288247189891
USP54	11	12	8	8	12	11	10.3333333333333	2.08166599946613
USP6	1	0	1	0	1	1	0.666666666666667	0.577350269189626
USP6NL	2	2	1	1	2	2	1.66666666666667	0.577350269189626
USP7	32	28	25	25	32	28	28.3333333333333	3.51188458428425
USP8	97	94	105	94	105	97	98.6666666666667	5.68624070307733
USP9X	80	67	51	51	80	67	66	14.5258390463339
USP9Y	19	12	11	11	19	12	14	4.35889894354067
USPL1	18	9	18	9	18	18	15	5.19615242270663
UST	15	8	6	6	15	8	9.66666666666667	4.72581562625261
UTP11L	197	103	107	103	197	107	135.666666666667	53.1538647074071
UTP14A	37	29	26	26	37	29	30.6666666666667	5.68624070307733
UTP14C	30	27	28	27	30	28	28.3333333333333	1.52752523165195
UTP15	7	17	7	7	17	7	10.3333333333333	5.77350269189626
UTP18	10	7	11	7	11	10	9.33333333333333	2.08166599946613
UTP20	9	6	8	6	9	8	7.66666666666667	1.52752523165195
UTP23	48	23	34	23	48	34	35	12.5299640861417
UTP3	22	18	17	17	22	18	19	2.64575131106459
UTP6	57	42	48	42	57	48	49	7.54983443527075
UTRN	89	58	75	58	89	75	74	15.52417469626
UTS2	0	0	0	0	0	0	0	0
UTS2B	0	2	3	0	3	2	1.66666666666667	1.52752523165195
UTY	6	2	0	0	6	2	2.66666666666667	3.05505046330389
UVRAG	9	7	6	6	9	7	7.33333333333333	1.52752523165195
UVSSA	7	7	4	4	7	7	6	1.73205080756888
UXS1	19	7	17	7	19	17	14.3333333333333	6.42910050732864
UXT	87	62	66	62	87	66	71.6666666666667	13.4288247189891
VAC14	3	3	3	3	3	3	3	0
VAC14-AS1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
VAMP1	4	3	3	3	4	3	3.33333333333333	0.577350269189626
VAMP2	7	7	9	7	9	7	7.66666666666667	1.15470053837925
VAMP3	128	95	99	95	128	99	107.333333333333	18.0092568789868
VAMP4	17	8	10	8	17	10	11.6666666666667	4.72581562625261
VAMP5	85	42	70	42	85	70	65.6666666666667	21.8250620464945
VAMP7	49	42	31	31	49	42	40.6666666666667	9.07377172587747
VAMP8	0	4	0	0	4	0	1.33333333333333	2.3094010767585
VANGL1	8	6	5	5	8	6	6.33333333333333	1.52752523165195
VANGL2	1	1	0	0	1	1	0.666666666666667	0.577350269189626
VAPA	134	78	144	78	144	134	118.666666666667	35.5715241918776
VAPB	30	19	16	16	30	19	21.6666666666667	7.37111479583199
VARS	0	1	5	0	5	1	2	2.64575131106459
VARS2	0	0	3	0	3	0	1	1.73205080756888
VASH1	12	4	4	4	12	4	6.66666666666667	4.61880215351701
VASH2	0	0	1	0	1	0	0.333333333333333	0.577350269189626
VASN	41	27	34	27	41	34	34	7
VASP	20	12	10	10	20	12	14	5.29150262212918
VAT1	58	32	32	32	58	32	40.6666666666667	15.0111069989303
VAT1L	0	0	0	0	0	0	0	0
VAV1	0	0	0	0	0	0	0	0
VAV2	2	2	5	2	5	2	3	1.73205080756888
VAV3	0	0	0	0	0	0	0	0
VAX2	0	0	0	0	0	0	0	0
VBP1	88	55	65	55	88	65	69.3333333333333	16.9213868619961
VCAM1	19	21	17	17	21	19	19	2
VCAN	853	660	728	660	853	728	747	97.8927985093898
VCL	159	131	142	131	159	142	144	14.1067359796659
VCP	59	35	43	35	59	43	45.6666666666667	12.2202018532156
VCPIP1	19	5	18	5	19	18	14	7.81024967590665
VCX3B	0	0	0	0	0	0	0	0
VDAC1	327	211	235	211	327	235	257.666666666667	61.2318000170935
VDAC2	131	70	95	70	131	95	98.6666666666667	30.6648550189518
VDAC3	211	110	136	110	211	136	152.333333333333	52.4436205208349
VDR	17	12	7	7	17	12	12	5
VEGFA	110	70	68	68	110	70	82.6666666666667	23.6924741918891
VEGFB	67	39	37	37	67	39	47.6666666666667	16.7729941672122
VEGFC	8	11	12	8	12	11	10.3333333333333	2.08166599946613
VENTX	7	2	1	1	7	2	3.33333333333333	3.21455025366432
VEPH1	248	159	151	151	248	159	186	53.8423625038872
VEZF1	17	10	14	10	17	14	13.6666666666667	3.51188458428425
VEZT	67	41	37	37	67	41	48.3333333333333	16.2890556304942
VGLL3	88	63	88	63	88	88	79.6666666666667	14.4337567297406
VGLL4	5	2	12	2	12	5	6.33333333333333	5.13160143944688
VHL	60	56	46	46	60	56	54	7.21110255092798
VILL	1	0	0	0	1	0	0.333333333333333	0.577350269189626
VIM	2821	2415	3002	2415	3002	2821	2746	300.601064535707
VIMP	157	108	110	108	157	110	125	27.7308492477241
VIP	0	0	1	0	1	0	0.333333333333333	0.577350269189626
VIPAS39	37	21	25	21	37	25	27.6666666666667	8.32666399786453
VIPR1	0	0	1	0	1	0	0.333333333333333	0.577350269189626
VIPR2	8	3	4	3	8	4	5	2.64575131106459
VIT	20	7	13	7	20	13	13.3333333333333	6.50640709864771
VKORC1	212	106	142	106	212	142	153.333333333333	53.9011440818591
VKORC1L1	10	4	3	3	10	4	5.66666666666667	3.78593889720018
VLDLR	29	15	18	15	29	18	20.6666666666667	7.37111479583199
VMA21	37	27	20	20	37	27	28	8.54400374531753
VMAC	0	0	0	0	0	0	0	0
VMO1	0	0	0	0	0	0	0	0
VMP1	211	110	131	110	211	131	150.666666666667	53.2947777304056
VN1R1	0	0	0	0	0	0	0	0
VN1R2	0	1	0	0	1	0	0.333333333333333	0.577350269189626
VN1R5	0	0	0	0	0	0	0	0
VNN1	1	1	0	0	1	1	0.666666666666667	0.577350269189626
VNN2	1	0	3	0	3	1	1.33333333333333	1.52752523165195
VNN3	0	0	0	0	0	0	0	0
VOPP1	54	39	42	39	54	42	45	7.93725393319377
VPRBP	7	1	1	1	7	1	3	3.46410161513775
VPS11	25	13	16	13	25	16	18	6.2449979983984
VPS13A	41	24	29	24	41	29	31.3333333333333	8.7368949480541
VPS13B	27	17	20	17	27	20	21.3333333333333	5.13160143944688
VPS13C	86	75	79	75	86	79	80	5.56776436283002
VPS13D	18	11	10	10	18	11	13	4.35889894354067
VPS16	14	5	9	5	14	9	9.33333333333333	4.50924975282289
VPS18	4	5	5	4	5	5	4.66666666666667	0.577350269189626
VPS25	179	121	137	121	179	137	145.666666666667	29.9555225848813
VPS26A	98	66	74	66	98	74	79.3333333333333	16.6533279957291
VPS26B	34	25	15	15	34	25	24.6666666666667	9.50438495292217
VPS28	220	178	198	178	220	198	198.666666666667	21.007935008785
VPS29	403	234	321	234	403	321	319.333333333333	84.5123265171024
VPS33A	22	15	16	15	22	16	17.6666666666667	3.78593889720018
VPS33B	1	3	3	1	3	3	2.33333333333333	1.15470053837925
VPS35	158	104	108	104	158	108	123.333333333333	30.0887575903914
VPS36	63	53	54	53	63	54	56.6666666666667	5.5075705472861
VPS37A	26	15	16	15	26	16	19	6.08276253029822
VPS37B	4	0	2	0	4	2	2	2
VPS37C	4	3	1	1	4	3	2.66666666666667	1.52752523165195
VPS37D	1	1	0	0	1	1	0.666666666666667	0.577350269189626
VPS39	57	55	41	41	57	55	51	8.71779788708135
VPS41	87	71	79	71	87	79	79	8
VPS45	54	22	36	22	54	36	37.3333333333333	16.0416125540213
VPS4A	13	5	8	5	13	8	8.66666666666667	4.04145188432738
VPS4B	92	72	110	72	110	92	91.3333333333333	19.0087699058443
VPS51	18	9	10	9	18	10	12.3333333333333	4.93288286231625
VPS52	14	11	13	11	14	13	12.6666666666667	1.52752523165195
VPS53	45	32	29	29	45	32	35.3333333333333	8.50490054811538
VPS54	4	2	2	2	4	2	2.66666666666667	1.15470053837925
VPS72	20	10	17	10	20	17	15.6666666666667	5.13160143944688
VPS8	17	9	12	9	17	12	12.6666666666667	4.04145188432738
VPS9D1	5	3	1	1	5	3	3	2
VRK1	29	15	12	12	29	15	18.6666666666667	9.07377172587747
VRK2	2	7	2	2	7	2	3.66666666666667	2.88675134594813
VRK3	11	9	11	9	11	11	10.3333333333333	1.15470053837925
VRTN	0	0	0	0	0	0	0	0
VSIG1	20	5	10	5	20	10	11.6666666666667	7.63762615825973
VSIG10	6	6	8	6	8	6	6.66666666666667	1.15470053837925
VSIG10L	0	1	1	0	1	1	0.666666666666667	0.577350269189626
VSIG4	0	0	0	0	0	0	0	0
VSNL1	0	1	0	0	1	0	0.333333333333333	0.577350269189626
VSTM2L	0	0	0	0	0	0	0	0
VSTM4	26	12	13	12	26	13	17	7.81024967590665
VSX1	0	0	0	0	0	0	0	0
VTA1	126	82	97	82	126	97	101.666666666667	22.3681320930768
VTCN1	0	0	0	0	0	0	0	0
VTI1A	21	14	13	13	21	14	16	4.35889894354067
VTI1B	37	35	32	32	37	35	34.6666666666667	2.51661147842358
VTN	0	3	3	0	3	3	2	1.73205080756888
VWA1	4	1	5	1	5	4	3.33333333333333	2.08166599946613
VWA2	1	1	0	0	1	1	0.666666666666667	0.577350269189626
VWA3A	0	0	0	0	0	0	0	0
VWA3B	0	0	0	0	0	0	0	0
VWA5A	6	8	12	6	12	8	8.66666666666667	3.05505046330389
VWA8	4	7	4	4	7	4	5	1.73205080756888
VWA8-AS1	0	0	0	0	0	0	0	0
VWA9	42	32	27	27	42	32	33.6666666666667	7.63762615825973
VWCE	0	0	0	0	0	0	0	0
VWDE	0	0	0	0	0	0	0	0
VWF	0	0	2	0	2	0	0.666666666666667	1.15470053837925
WAC	54	34	37	34	54	37	41.6666666666667	10.785793124909
WAC-AS1	121	62	75	62	121	75	86	31
WAPAL	42	23	30	23	42	30	31.6666666666667	9.60902353693305
WARS	505	275	340	275	505	340	373.333333333333	118.567842745549
WARS2	17	10	16	10	17	16	14.3333333333333	3.78593889720018
WAS	0	1	0	0	1	0	0.333333333333333	0.577350269189626
WASF1	7	5	4	4	7	5	5.33333333333333	1.52752523165195
WASF2	99	74	121	74	121	99	98	23.5159520326097
WASF3	24	7	19	7	24	19	16.6666666666667	8.7368949480541
WASH1	0	0	0	0	0	0	0	0
WASH2P	0	0	0	0	0	0	0	0
WASH3P	0	0	0	0	0	0	0	0
WASH5P	0	0	0	0	0	0	0	0
WASL	41	30	37	30	41	37	36	5.56776436283002
WBP1	0	0	0	0	0	0	0	0
WBP11	52	31	46	31	52	46	43	10.816653826392
WBP11P1	0	0	0	0	0	0	0	0
WBP1L	41	34	34	34	41	34	36.3333333333333	4.04145188432738
WBP2	12	10	10	10	12	10	10.6666666666667	1.15470053837925
WBP2NL	0	0	0	0	0	0	0	0
WBP4	74	46	44	44	74	46	54.6666666666667	16.7729941672122
WBP5	742	494	586	494	742	586	607.333333333333	125.368789311109
WBSCR16	12	7	5	5	12	7	8	3.60555127546399
WBSCR17	0	0	0	0	0	0	0	0
WBSCR22	50	26	36	26	50	36	37.3333333333333	12.0554275466834
WBSCR27	2	1	1	1	2	1	1.33333333333333	0.577350269189626
WDFY1	33	17	18	17	33	18	22.6666666666667	8.9628864398325
WDFY2	5	1	1	1	5	1	2.33333333333333	2.3094010767585
WDFY3	19	15	20	15	20	19	18	2.64575131106459
WDFY3-AS2	2	3	0	0	3	2	1.66666666666667	1.52752523165195
WDHD1	5	4	8	4	8	5	5.66666666666667	2.08166599946613
WDPCP	7	5	5	5	7	5	5.66666666666667	1.15470053837925
WDR1	95	52	57	52	95	57	68	23.5159520326097
WDR11	28	17	20	17	28	20	21.6666666666667	5.68624070307733
WDR11-AS1	2	1	3	1	3	2	2	1
WDR12	36	17	24	17	36	24	25.6666666666667	9.60902353693305
WDR13	17	11	14	11	17	14	14	3
WDR16	0	0	0	0	0	0	0	0
WDR17	9	4	4	4	9	4	5.66666666666667	2.88675134594813
WDR18	5	5	6	5	6	5	5.33333333333333	0.577350269189626
WDR19	19	6	8	6	19	8	11	7
WDR20	23	22	24	22	24	23	23	1
WDR24	0	1	0	0	1	0	0.333333333333333	0.577350269189626
WDR25	6	3	2	2	6	3	3.66666666666667	2.08166599946613
WDR26	38	23	34	23	38	34	31.6666666666667	7.76745346515403
WDR27	1	1	0	0	1	1	0.666666666666667	0.577350269189626
WDR3	27	9	14	9	27	14	16.6666666666667	9.29157324317757
WDR31	6	2	3	2	6	3	3.66666666666667	2.08166599946613
WDR33	78	35	57	35	78	57	56.6666666666667	21.5019378971602
WDR34	4	4	5	4	5	4	4.33333333333333	0.577350269189626
WDR35	8	9	6	6	9	8	7.66666666666667	1.52752523165195
WDR36	39	23	26	23	39	26	29.3333333333333	8.50490054811538
WDR37	6	4	9	4	9	6	6.33333333333333	2.51661147842358
WDR38	0	0	0	0	0	0	0	0
WDR4	4	1	2	1	4	2	2.33333333333333	1.52752523165195
WDR41	103	74	90	74	103	90	89	14.5258390463339
WDR43	32	34	27	27	34	32	31	3.60555127546399
WDR44	21	10	20	10	21	20	17	6.08276253029822
WDR45	41	21	35	21	41	35	32.3333333333333	10.2632028788938
WDR45B	36	33	34	33	36	34	34.3333333333333	1.52752523165195
WDR46	20	9	17	9	20	17	15.3333333333333	5.68624070307733
WDR47	14	3	8	3	14	8	8.33333333333333	5.5075705472861
WDR48	41	31	18	18	41	31	30	11.5325625946708
WDR5	4	4	3	3	4	4	3.66666666666667	0.577350269189626
WDR52	5	9	2	2	9	5	5.33333333333333	3.51188458428425
WDR52-AS1	0	0	0	0	0	0	0	0
WDR53	14	9	9	9	14	9	10.6666666666667	2.88675134594813
