Gene	ENT.A.6.10.1.D5	ENT.A.6.11.1.D6	ENT.A.6.12.1.D7	Min	Max	Median	Mean	Std
TDRD1	1	1	0	0	1	1	0.666666666666667	0.577350269189626
TDRD10	0	0	0	0	0	0	0	0
TDRD3	20	13	5	5	20	13	12.6666666666667	7.50555349946513
TDRD6	0	0	0	0	0	0	0	0
TDRD7	5	4	4	4	5	4	4.33333333333333	0.577350269189626
TDRD9	0	0	0	0	0	0	0	0
TDRKH	3	0	0	0	3	0	1	1.73205080756888
TDRP	1	0	0	0	1	0	0.333333333333333	0.577350269189626
TEAD1	70	81	33	33	81	70	61.3333333333333	25.1462389500564
TEAD2	4	1	1	1	4	1	2	1.73205080756888
TEAD3	1	9	3	1	9	3	4.33333333333333	4.16333199893227
TEAD4	0	0	0	0	0	0	0	0
TEC	0	1	1	0	1	1	0.666666666666667	0.577350269189626
TECPR1	9	9	4	4	9	9	7.33333333333333	2.88675134594813
TECPR2	7	2	4	2	7	4	4.33333333333333	2.51661147842358
TECR	166	158	58	58	166	158	127.333333333333	60.1775151807827
TECRL	0	0	0	0	0	0	0	0
TECTA	0	0	0	0	0	0	0	0
TEDDM1	2	3	0	0	3	2	1.66666666666667	1.52752523165195
TEF	3	6	1	1	6	3	3.33333333333333	2.51661147842358
TEFM	17	16	5	5	17	16	12.6666666666667	6.65832811847939
TEK	8	9	1	1	9	8	6	4.35889894354067
TEKT2	1	0	1	0	1	1	0.666666666666667	0.577350269189626
TEKT3	1	1	1	1	1	1	1	0
TEKT4P2	1	0	0	0	1	0	0.333333333333333	0.577350269189626
TELO2	1	1	0	0	1	1	0.666666666666667	0.577350269189626
TENC1	6	3	1	1	6	3	3.33333333333333	2.51661147842358
TENM2	4	3	1	1	4	3	2.66666666666667	1.52752523165195
TENM3	0	1	2	0	2	1	1	1
TENM4	2	4	3	2	4	3	3	1
TEP1	16	8	3	3	16	8	9	6.557438524302
TEPP	0	0	0	0	0	0	0	0
TERC	0	0	0	0	0	0	0	0
TERF1	107	85	36	36	107	85	76	36.3455636907725
TERF2	6	17	10	6	17	10	11	5.56776436283002
TERF2IP	31	23	17	17	31	23	23.6666666666667	7.02376916856849
TES	39	33	21	21	39	33	31	9.16515138991168
TESK1	5	0	1	0	5	1	2	2.64575131106459
TESK2	4	1	2	1	4	2	2.33333333333333	1.52752523165195
TESPA1	0	0	0	0	0	0	0	0
TET1	6	4	6	4	6	6	5.33333333333333	1.15470053837925
TET2	20	14	5	5	20	14	13	7.54983443527075
TET3	6	5	3	3	6	5	4.66666666666667	1.52752523165195
TEX10	22	18	5	5	22	18	15	8.88819441731559
TEX101	11	4	2	2	11	4	5.66666666666667	4.72581562625261
TEX11	1	3	0	0	3	1	1.33333333333333	1.52752523165195
TEX12	0	0	0	0	0	0	0	0
TEX14	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TEX15	0	0	1	0	1	0	0.333333333333333	0.577350269189626
TEX2	49	29	11	11	49	29	29.6666666666667	19.0087699058443
TEX21P	0	0	0	0	0	0	0	0
TEX22	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TEX26	0	0	0	0	0	0	0	0
TEX26-AS1	0	0	0	0	0	0	0	0
TEX261	12	23	14	12	23	14	16.3333333333333	5.85946527708232
TEX264	23	21	3	3	23	21	15.6666666666667	11.0151410945722
TEX29	0	0	0	0	0	0	0	0
TEX30	29	32	7	7	32	29	22.6666666666667	13.6503968196288
TEX35	0	0	0	0	0	0	0	0
TEX38	0	0	0	0	0	0	0	0
TEX40	1	0	0	0	1	0	0.333333333333333	0.577350269189626
TEX41	0	0	0	0	0	0	0	0
TEX9	7	7	5	5	7	7	6.33333333333333	1.15470053837925
TF	1	0	0	0	1	0	0.333333333333333	0.577350269189626
TFAM	55	37	17	17	55	37	36.3333333333333	19.0087699058443
TFAMP1	3	0	0	0	3	0	1	1.73205080756888
TFAP2A	7	6	4	4	7	6	5.66666666666667	1.52752523165195
TFAP2C	0	0	0	0	0	0	0	0
TFAP2D	0	0	0	0	0	0	0	0
TFAP2E	1	0	0	0	1	0	0.333333333333333	0.577350269189626
TFAP4	0	0	0	0	0	0	0	0
TFB1M	34	43	13	13	43	34	30	15.3948043183407
TFB2M	55	34	8	8	55	34	32.3333333333333	23.5442845152137
TFCP2	9	6	3	3	9	6	6	3
TFDP1	25	18	8	8	25	18	17	8.54400374531753
TFDP2	103	76	28	28	103	76	69	37.9868398264452
TFE3	7	11	4	4	11	7	7.33333333333333	3.51188458428425
TFEB	0	0	0	0	0	0	0	0
TFEC	0	0	0	0	0	0	0	0
TFF3	0	0	0	0	0	0	0	0
TFG	116	97	31	31	116	97	81.3333333333333	44.6131520219468
TFIP11	25	22	9	9	25	22	18.6666666666667	8.50490054811538
TFPI	315	241	104	104	315	241	220	107.056060080689
TFPI2	12	5	8	5	12	8	8.33333333333333	3.51188458428425
TFPT	7	8	7	7	8	7	7.33333333333333	0.577350269189626
TFR2	0	0	0	0	0	0	0	0
TFRC	43	30	27	27	43	30	33.3333333333333	8.50490054811538
TG	0	0	0	0	0	0	0	0
TGDS	23	12	10	10	23	12	15	7
TGFA	0	0	0	0	0	0	0	0
TGFB1	0	0	1	0	1	0	0.333333333333333	0.577350269189626
TGFB1I1	10	5	0	0	10	5	5	5
TGFB2	26	15	5	5	26	15	15.3333333333333	10.5039675043925
TGFB3	7	8	0	0	8	7	5	4.35889894354067
TGFBI	75	78	29	29	78	75	60.6666666666667	27.4651294068194
TGFBR1	45	37	15	15	45	37	32.3333333333333	15.5349069303081
TGFBR2	47	36	15	15	47	36	32.6666666666667	16.2583311976763
TGFBR3	3	3	1	1	3	3	2.33333333333333	1.15470053837925
TGFBR3L	0	0	1	0	1	0	0.333333333333333	0.577350269189626
TGFBRAP1	2	3	0	0	3	2	1.66666666666667	1.52752523165195
TGIF1	0	0	0	0	0	0	0	0
TGIF2	10	5	5	5	10	5	6.66666666666667	2.88675134594813
TGM1	1	2	0	0	2	1	1	1
TGM2	5	8	3	3	8	5	5.33333333333333	2.51661147842358
TGM4	0	0	0	0	0	0	0	0
TGM5	0	0	0	0	0	0	0	0
TGM7	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TGOLN2	200	169	79	79	200	169	149.333333333333	62.8516772515526
TGS1	33	30	15	15	33	30	26	9.64365076099295
TH	0	0	0	0	0	0	0	0
THADA	18	8	6	6	18	8	10.6666666666667	6.42910050732864
THAP1	35	36	9	9	36	35	26.6666666666667	15.3079500042734
THAP10	0	1	0	0	1	0	0.333333333333333	0.577350269189626
THAP11	7	8	3	3	8	7	6	2.64575131106459
THAP2	12	11	3	3	12	11	8.66666666666667	4.93288286231625
THAP3	9	2	2	2	9	2	4.33333333333333	4.04145188432738
THAP4	9	7	4	4	9	7	6.66666666666667	2.51661147842358
THAP5	84	57	17	17	84	57	52.6666666666667	33.7095436535906
THAP6	26	22	5	5	26	22	17.6666666666667	11.1504857891185
THAP7	3	1	3	1	3	3	2.33333333333333	1.15470053837925
THAP7-AS1	4	3	0	0	4	3	2.33333333333333	2.08166599946613
THAP8	5	4	1	1	5	4	3.33333333333333	2.08166599946613
THAP9	2	3	0	0	3	2	1.66666666666667	1.52752523165195
THAP9-AS1	45	35	22	22	45	35	34	11.5325625946708
THBD	0	1	0	0	1	0	0.333333333333333	0.577350269189626
THBS1	732	637	311	311	732	637	560	220.809872967673
THBS2	1244	1065	456	456	1244	1065	921.666666666667	413.091192514841
THBS3	73	58	20	20	73	58	50.3333333333333	27.3191019862171
THBS4	2	0	0	0	2	0	0.666666666666667	1.15470053837925
THEM4	23	8	2	2	23	8	11	10.816653826392
THEM5	0	0	1	0	1	0	0.333333333333333	0.577350269189626
THEM6	1	2	1	1	2	1	1.33333333333333	0.577350269189626
THEMIS	1	0	0	0	1	0	0.333333333333333	0.577350269189626
THEMIS2	1	0	0	0	1	0	0.333333333333333	0.577350269189626
THG1L	14	11	4	4	14	11	9.66666666666667	5.13160143944688
THNSL1	4	8	2	2	8	4	4.66666666666667	3.05505046330389
THNSL2	3	0	0	0	3	0	1	1.73205080756888
THOC1	42	36	7	7	42	36	28.3333333333333	18.7171935218219
THOC2	83	69	20	20	83	69	57.3333333333333	33.0807093837683
THOC3	0	0	0	0	0	0	0	0
THOC5	26	27	6	6	27	26	19.6666666666667	11.8462370959446
THOC6	4	0	0	0	4	0	1.33333333333333	2.3094010767585
THOC7	195	143	60	60	195	143	132.666666666667	68.0906258844295
THOP1	4	2	0	0	4	2	2	2
THPO	0	0	0	0	0	0	0	0
THRA	2	2	2	2	2	2	2	0
THRAP3	238	170	92	92	238	170	166.666666666667	73.0570553289231
THRB	0	1	0	0	1	0	0.333333333333333	0.577350269189626
THRSP	0	0	1	0	1	0	0.333333333333333	0.577350269189626
THSD1	2	3	0	0	3	2	1.66666666666667	1.52752523165195
THSD4	1	0	0	0	1	0	0.333333333333333	0.577350269189626
THSD7A	0	0	0	0	0	0	0	0
THTPA	11	1	5	1	11	5	5.66666666666667	5.03322295684717
THUMPD1	61	47	13	13	61	47	40.3333333333333	24.6846781087648
THUMPD2	76	46	22	22	76	46	48	27.0554985169374
THUMPD3	81	58	28	28	81	58	55.6666666666667	26.5769323537035
THY1	26	24	5	5	26	24	18.3333333333333	11.5902257671425
THYN1	149	95	33	33	149	95	92.3333333333333	58.045958802774
TIA1	28	20	7	7	28	20	18.3333333333333	10.5987420637231
TIAL1	34	22	9	9	34	22	21.6666666666667	12.5033328890074
TIAM1	0	2	1	0	2	1	1	1
TIAM2	0	0	0	0	0	0	0	0
TICAM1	2	0	1	0	2	1	1	1
TICAM2	0	0	0	0	0	0	0	0
TICRR	1	0	0	0	1	0	0.333333333333333	0.577350269189626
TIFA	6	9	7	6	9	7	7.33333333333333	1.52752523165195
TIFAB	0	0	0	0	0	0	0	0
TIGD1	3	4	3	3	4	3	3.33333333333333	0.577350269189626
TIGD2	2	2	1	1	2	2	1.66666666666667	0.577350269189626
TIGD3	0	0	0	0	0	0	0	0
TIGD4	0	0	0	0	0	0	0	0
TIGD5	0	1	1	0	1	1	0.666666666666667	0.577350269189626
TIGD6	7	1	1	1	7	1	3	3.46410161513775
TIGD7	6	4	2	2	6	4	4	2
TIGIT	0	0	0	0	0	0	0	0
TIMELESS	2	9	0	0	9	2	3.66666666666667	4.72581562625261
TIMM10	74	65	26	26	74	65	55	25.5147016443461
TIMM10B	54	42	15	15	54	42	37	19.9749843554382
TIMM13	98	80	33	33	98	80	70.3333333333333	33.5608899365516
TIMM17A	248	201	78	78	248	201	175.666666666667	87.7857239722572
TIMM17B	19	17	4	4	19	17	13.3333333333333	8.14452781524708
TIMM21	70	55	25	25	70	55	50	22.9128784747792
TIMM22	16	8	2	2	16	8	8.66666666666667	7.02376916856849
TIMM23	199	134	52	52	199	134	128.333333333333	73.6636500136487
TIMM44	6	9	3	3	9	6	6	3
TIMM50	23	11	7	7	23	11	13.6666666666667	8.32666399786453
TIMM8A	24	23	7	7	24	23	18	9.53939201416946
TIMM8B	367	289	112	112	367	289	256	130.663690442295
TIMM9	75	56	28	28	75	56	53	23.6431808350738
TIMMDC1	172	141	52	52	172	141	121.666666666667	62.2923216242045
TIMP1	8379	6776	2476	2476	8379	6776	5877	3052.45851732665
TIMP2	266	222	95	95	266	222	194.333333333333	88.7937685501259
TIMP3	1095	881	383	383	1095	881	786.333333333333	365.31812620418
TIMP4	0	0	0	0	0	0	0	0
TINAGL1	14	6	2	2	14	6	7.33333333333333	6.11010092660779
TINCR	8	6	2	2	8	6	5.33333333333333	3.05505046330389
TINF2	31	23	11	11	31	23	21.6666666666667	10.0664459136943
TIPARP	19	14	9	9	19	14	14	5
TIPARP-AS1	1	1	1	1	1	1	1	0
TIPIN	10	10	2	2	10	10	7.33333333333333	4.61880215351701
TIPRL	97	74	49	49	97	74	73.3333333333333	24.0069434400411
TIRAP	3	4	0	0	4	3	2.33333333333333	2.08166599946613
TJAP1	1	2	0	0	2	1	1	1
TJP1	123	97	24	24	123	97	81.3333333333333	51.3257570166611
TJP2	9	10	4	4	10	9	7.66666666666667	3.21455025366432
TK1	2	0	0	0	2	0	0.666666666666667	1.15470053837925
TK2	10	13	9	9	13	10	10.6666666666667	2.08166599946613
TKT	119	93	32	32	119	93	81.3333333333333	44.6579593503032
TKTL1	0	0	0	0	0	0	0	0
TKTL2	0	0	0	0	0	0	0	0
TLCD1	2	1	1	1	2	1	1.33333333333333	0.577350269189626
TLCD2	28	22	11	11	28	22	20.3333333333333	8.62167810425171
TLDC1	12	13	3	3	13	12	9.33333333333333	5.5075705472861
TLDC2	0	0	0	0	0	0	0	0
TLE1	2	0	0	0	2	0	0.666666666666667	1.15470053837925
TLE2	3	0	0	0	3	0	1	1.73205080756888
TLE3	17	10	4	4	17	10	10.3333333333333	6.50640709864771
TLE4	94	61	24	24	94	61	59.6666666666667	35.0190424388408
TLE6	0	0	0	0	0	0	0	0
TLK1	41	47	16	16	47	41	34.6666666666667	16.4418166068514
TLK2	24	21	9	9	24	21	18	7.93725393319377
TLL2	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TLN1	87	78	54	54	87	78	73	17.058722109232
TLN2	9	6	1	1	9	6	5.33333333333333	4.04145188432738
TLR1	3	2	1	1	3	2	2	1
TLR10	8	8	2	2	8	8	6	3.46410161513775
TLR2	0	0	0	0	0	0	0	0
TLR3	1	0	1	0	1	1	0.666666666666667	0.577350269189626
TLR4	5	14	7	5	14	7	8.66666666666667	4.72581562625261
TLR5	0	0	0	0	0	0	0	0
TLR6	6	1	1	1	6	1	2.66666666666667	2.88675134594813
TLR7	3	3	3	3	3	3	3	0
TLR8	0	0	0	0	0	0	0	0
TLR8-AS1	0	0	0	0	0	0	0	0
TLR9	0	0	0	0	0	0	0	0
TM2D1	155	108	56	56	155	108	106.333333333333	49.5210392998101
TM2D2	30	41	16	16	41	30	29	12.5299640861417
TM2D3	94	67	31	31	94	67	64	31.6069612585582
TM4SF1	227	162	72	72	227	162	153.666666666667	77.8352961922375
TM4SF18	1	0	0	0	1	0	0.333333333333333	0.577350269189626
TM4SF19	0	0	0	0	0	0	0	0
TM4SF20	6	1	3	1	6	3	3.33333333333333	2.51661147842358
TM4SF4	0	0	0	0	0	0	0	0
TM6SF1	14	10	1	1	14	10	8.33333333333333	6.65832811847939
TM6SF2	1	1	1	1	1	1	1	0
TM7SF2	1	0	0	0	1	0	0.333333333333333	0.577350269189626
TM7SF3	20	15	8	8	20	15	14.3333333333333	6.02771377334171
TM9SF1	26	49	9	9	49	26	28	20.0748598998847
TM9SF2	137	112	45	45	137	112	98	47.5709995690652
TM9SF3	64	46	32	32	64	46	47.3333333333333	16.0416125540213
TM9SF4	82	54	33	33	82	54	56.3333333333333	24.5831920899897
TMA16	86	58	39	39	86	58	61	23.6431808350738
TMA7	1736	1413	509	509	1736	1413	1219.33333333333	636.012840541237
TMBIM1	39	23	15	15	39	23	25.6666666666667	12.2202018532156
TMBIM4	437	354	141	141	437	354	310.666666666667	152.683769056614
TMBIM6	784	628	234	234	784	628	548.666666666667	283.452523949485
TMC1	0	0	0	0	0	0	0	0
TMC3	2	5	4	2	5	4	3.66666666666667	1.52752523165195
TMC4	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TMC5	6	2	3	2	6	3	3.66666666666667	2.08166599946613
TMC6	0	0	1	0	1	0	0.333333333333333	0.577350269189626
TMC7	5	5	1	1	5	5	3.66666666666667	2.3094010767585
TMC8	0	0	0	0	0	0	0	0
TMCC1	25	15	7	7	25	15	15.6666666666667	9.01849950564579
TMCC2	2	0	1	0	2	1	1	1
TMCC3	1	0	1	0	1	1	0.666666666666667	0.577350269189626
TMCO1	301	254	96	96	301	254	217	107.391806018895
TMCO3	82	89	39	39	89	82	70	27.0739727413618
TMCO4	4	0	0	0	4	0	1.33333333333333	2.3094010767585
TMCO6	3	1	1	1	3	1	1.66666666666667	1.15470053837925
TMED1	4	7	4	4	7	4	5	1.73205080756888
TMED10	880	703	273	273	880	703	618.666666666667	312.163952648818
TMED10P1	0	3	0	0	3	0	1	1.73205080756888
TMED11P	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TMED2	270	237	90	90	270	237	199	95.8279708644611
TMED3	62	46	26	26	62	46	44.6666666666667	18.0369990112916
TMED4	18	11	7	7	18	11	12	5.56776436283002
TMED5	105	88	27	27	105	88	73.3333333333333	41.0162569395762
TMED6	0	0	0	0	0	0	0	0
TMED7	64	69	30	30	69	64	54.3333333333333	21.221058723196
TMED7-TICAM2	0	0	0	0	0	0	0	0
TMED8	0	1	1	0	1	1	0.666666666666667	0.577350269189626
TMED9	244	175	85	85	244	175	168	79.7307970611106
TMEFF2	0	0	0	0	0	0	0	0
TMEM100	0	0	0	0	0	0	0	0
TMEM101	40	36	14	14	40	36	30	14
TMEM102	0	0	0	0	0	0	0	0
TMEM104	2	2	0	0	2	2	1.33333333333333	1.15470053837925
TMEM105	1	0	0	0	1	0	0.333333333333333	0.577350269189626
TMEM106A	3	2	0	0	3	2	1.66666666666667	1.52752523165195
TMEM106B	39	44	18	18	44	39	33.6666666666667	13.7961347243833
TMEM106C	109	114	39	39	114	109	87.3333333333333	41.9324854180304
TMEM107	30	20	12	12	30	20	20.6666666666667	9.01849950564579
TMEM108	0	0	0	0	0	0	0	0
TMEM109	17	18	10	10	18	17	15	4.35889894354067
TMEM11	69	52	15	15	69	52	45.3333333333333	27.6103845198384
TMEM110	9	7	3	3	9	7	6.33333333333333	3.05505046330389
TMEM115	21	24	9	9	24	21	18	7.93725393319377
TMEM116	14	14	3	3	14	14	10.3333333333333	6.35085296108588
TMEM117	6	4	0	0	6	4	3.33333333333333	3.05505046330389
TMEM119	4	2	0	0	4	2	2	2
TMEM120A	14	12	5	5	14	12	10.3333333333333	4.72581562625261
TMEM120B	10	14	2	2	14	10	8.66666666666667	6.11010092660779
TMEM121	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TMEM123	81	68	24	24	81	68	57.6666666666667	29.8719489376461
TMEM125	0	0	0	0	0	0	0	0
TMEM126A	102	100	29	29	102	100	77	41.5812457725836
TMEM126B	92	89	33	33	92	89	71.3333333333333	33.2315111503123
TMEM127	23	31	13	13	31	23	22.3333333333333	9.01849950564579
TMEM128	19	19	7	7	19	19	15	6.92820323027551
TMEM129	6	7	1	1	7	6	4.66666666666667	3.21455025366432
TMEM130	9	6	3	3	9	6	6	3
TMEM131	25	17	5	5	25	17	15.6666666666667	10.0664459136943
TMEM132A	5	4	0	0	5	4	3	2.64575131106459
TMEM132B	1	0	1	0	1	1	0.666666666666667	0.577350269189626
TMEM132C	0	0	0	0	0	0	0	0
TMEM132E	0	0	0	0	0	0	0	0
TMEM133	3	1	0	0	3	1	1.33333333333333	1.52752523165195
TMEM134	34	17	3	3	34	17	18	15.52417469626
TMEM135	14	13	3	3	14	13	10	6.08276253029822
TMEM136	14	15	4	4	15	14	11	6.08276253029822
TMEM138	50	28	7	7	50	28	28.3333333333333	21.5019378971602
TMEM139	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TMEM140	5	3	1	1	5	3	3	2
TMEM141	31	29	12	12	31	29	24	10.4403065089106
TMEM143	1	2	0	0	2	1	1	1
TMEM144	6	3	5	3	6	5	4.66666666666667	1.52752523165195
TMEM147	55	48	16	16	55	48	39.6666666666667	20.7926268983343
TMEM14A	155	122	42	42	155	122	106.333333333333	58.1062245661627
TMEM14B	345	238	117	117	345	238	233.333333333333	114.071614932609
TMEM14C	426	346	146	146	426	346	306	144.22205101856
TMEM14E	0	0	0	0	0	0	0	0
TMEM150A	5	3	4	3	5	4	4	1
TMEM150C	0	0	0	0	0	0	0	0
TMEM151A	0	0	0	0	0	0	0	0
TMEM151B	0	0	1	0	1	0	0.333333333333333	0.577350269189626
TMEM154	5	6	4	4	6	5	5	1
TMEM155	1	0	0	0	1	0	0.333333333333333	0.577350269189626
TMEM156	2	4	0	0	4	2	2	2
TMEM158	7	4	0	0	7	4	3.66666666666667	3.51188458428425
TMEM159	125	84	37	37	125	84	82	44.034077712608
TMEM160	2	2	0	0	2	2	1.33333333333333	1.15470053837925
TMEM161A	4	5	1	1	5	4	3.33333333333333	2.08166599946613
TMEM161B	10	8	0	0	10	8	6	5.29150262212918
TMEM161B-AS1	8	8	3	3	8	8	6.33333333333333	2.88675134594813
TMEM163	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TMEM164	1	6	1	1	6	1	2.66666666666667	2.88675134594813
TMEM165	24	38	10	10	38	24	24	14
TMEM167A	466	412	155	155	466	412	344.333333333333	166.175609923157
TMEM167B	72	74	32	32	74	72	59.3333333333333	23.6924741918891
TMEM168	20	10	11	10	20	11	13.6666666666667	5.5075705472861
TMEM169	2	1	0	0	2	1	1	1
TMEM17	20	19	6	6	20	19	15	7.81024967590665
TMEM170A	11	2	3	2	11	3	5.33333333333333	4.93288286231625
TMEM170B	3	5	1	1	5	3	3	2
TMEM171	2	0	0	0	2	0	0.666666666666667	1.15470053837925
TMEM173	8	7	8	7	8	8	7.66666666666667	0.577350269189626
TMEM175	1	1	1	1	1	1	1	0
TMEM176A	0	0	0	0	0	0	0	0
TMEM176B	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TMEM177	5	7	1	1	7	5	4.33333333333333	3.05505046330389
TMEM178A	1	1	0	0	1	1	0.666666666666667	0.577350269189626
TMEM178B	2	1	2	1	2	2	1.66666666666667	0.577350269189626
TMEM179B	171	125	61	61	171	125	119	55.2449092677325
TMEM18	113	65	22	22	113	65	66.6666666666667	45.5228880161764
TMEM180	4	8	1	1	8	4	4.33333333333333	3.51188458428425
TMEM181	19	20	7	7	20	19	15.3333333333333	7.23417813807024
TMEM182	5	8	1	1	8	5	4.66666666666667	3.51188458428425
TMEM183A	4	5	1	1	5	4	3.33333333333333	2.08166599946613
TMEM183B	0	0	0	0	0	0	0	0
TMEM184A	0	0	0	0	0	0	0	0
TMEM184B	24	10	10	10	24	10	14.6666666666667	8.08290376865476
TMEM184C	41	35	7	7	41	35	27.6666666666667	18.1475434517549
TMEM185A	5	6	6	5	6	6	5.66666666666667	0.577350269189626
TMEM185B	18	10	6	6	18	10	11.3333333333333	6.11010092660779
TMEM186	13	19	4	4	19	13	12	7.54983443527075
TMEM187	3	2	3	2	3	3	2.66666666666667	0.577350269189626
TMEM189	9	7	2	2	9	7	6	3.60555127546399
TMEM189-UBE2V1	0	0	0	0	0	0	0	0
TMEM19	26	14	9	9	26	14	16.3333333333333	8.73689494805411
TMEM190	0	0	0	0	0	0	0	0
TMEM191A	0	0	0	0	0	0	0	0
TMEM192	12	9	8	8	12	9	9.66666666666667	2.08166599946613
TMEM194A	10	5	1	1	10	5	5.33333333333333	4.50924975282289
TMEM194B	3	1	0	0	3	1	1.33333333333333	1.52752523165195
TMEM198	0	0	0	0	0	0	0	0
TMEM198B	2	5	1	1	5	2	2.66666666666667	2.08166599946613
TMEM199	10	7	3	3	10	7	6.66666666666667	3.51188458428425
TMEM2	4	13	1	1	13	4	6	6.2449979983984
TMEM200A	10	10	2	2	10	10	7.33333333333333	4.61880215351701
TMEM200B	0	0	0	0	0	0	0	0
TMEM201	0	0	0	0	0	0	0	0
TMEM203	9	8	3	3	9	8	6.66666666666667	3.21455025366432
TMEM204	3	5	0	0	5	3	2.66666666666667	2.51661147842358
TMEM205	14	13	12	12	14	13	13	1
TMEM206	4	2	1	1	4	2	2.33333333333333	1.52752523165195
TMEM208	101	85	38	38	101	85	74.6666666666667	32.7465010853577
TMEM209	46	30	19	19	46	30	31.6666666666667	13.5769412362775
TMEM212	11	9	6	6	11	9	8.66666666666667	2.51661147842358
TMEM213	0	3	1	0	3	1	1.33333333333333	1.52752523165195
TMEM214	17	15	7	7	17	15	13	5.29150262212918
TMEM216	28	24	3	3	28	24	18.3333333333333	13.4288247189891
TMEM217	3	0	3	0	3	3	2	1.73205080756888
TMEM218	8	7	6	6	8	7	7	1
TMEM219	70	55	22	22	70	55	49	24.5560583156173
TMEM220	7	4	5	4	7	5	5.33333333333333	1.52752523165195
TMEM220-AS1	0	0	0	0	0	0	0	0
TMEM221	0	0	0	0	0	0	0	0
TMEM222	25	21	10	10	25	21	18.6666666666667	7.76745346515403
TMEM223	10	5	4	4	10	5	6.33333333333333	3.21455025366432
TMEM229B	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TMEM230	247	179	76	76	247	179	167.333333333333	86.0949088699984
TMEM231	14	1	9	1	14	9	8	6.557438524302
TMEM232	0	2	0	0	2	0	0.666666666666667	1.15470053837925
TMEM233	1	3	0	0	3	1	1.33333333333333	1.52752523165195
TMEM234	9	4	3	3	9	4	5.33333333333333	3.21455025366432
TMEM236	13	5	1	1	13	5	6.33333333333333	6.11010092660779
TMEM237	36	25	17	17	36	25	26	9.53939201416946
TMEM238	0	0	0	0	0	0	0	0
TMEM240	0	0	0	0	0	0	0	0
TMEM241	7	7	3	3	7	7	5.66666666666667	2.3094010767585
TMEM242	69	54	25	25	69	54	49.3333333333333	22.3681320930768
TMEM243	24	24	19	19	24	24	22.3333333333333	2.88675134594813
TMEM245	25	36	26	25	36	26	29	6.08276253029822
TMEM246	1	1	1	1	1	1	1	0
TMEM248	41	40	8	8	41	40	29.6666666666667	18.7705443004015
TMEM249	0	0	0	0	0	0	0	0
TMEM25	2	1	0	0	2	1	1	1
TMEM251	13	8	2	2	13	8	7.66666666666667	5.5075705472861
TMEM253	1	2	0	0	2	1	1	1
TMEM254	34	16	12	12	34	16	20.6666666666667	11.7189305541646
TMEM254-AS1	1	5	2	1	5	2	2.66666666666667	2.08166599946613
TMEM255A	0	1	1	0	1	1	0.666666666666667	0.577350269189626
TMEM255B	0	0	0	0	0	0	0	0
TMEM256	131	111	38	38	131	111	93.3333333333333	48.9523577913601
TMEM258	1452	1109	388	388	1452	1109	983	543.075501196657
TMEM259	3	4	4	3	4	4	3.66666666666667	0.577350269189626
TMEM26	0	0	0	0	0	0	0	0
TMEM260	9	5	6	5	9	6	6.66666666666667	2.08166599946613
TMEM27	0	0	0	0	0	0	0	0
TMEM30A	94	70	37	37	94	70	67	28.6181760425084
TMEM30B	0	0	0	0	0	0	0	0
TMEM30C	0	0	0	0	0	0	0	0
TMEM31	0	0	0	0	0	0	0	0
TMEM33	50	24	16	16	50	24	30	17.7763888346312
TMEM35	1	1	0	0	1	1	0.666666666666667	0.577350269189626
TMEM37	0	0	1	0	1	0	0.333333333333333	0.577350269189626
TMEM38A	7	4	2	2	7	4	4.33333333333333	2.51661147842358
TMEM38B	5	9	2	2	9	5	5.33333333333333	3.51188458428425
TMEM39A	32	34	11	11	34	32	25.6666666666667	12.7410099024109
TMEM39B	4	2	1	1	4	2	2.33333333333333	1.52752523165195
TMEM41A	12	7	6	6	12	7	8.33333333333333	3.21455025366432
TMEM41B	46	31	14	14	46	31	30.3333333333333	16.0104132780304
TMEM42	16	13	3	3	16	13	10.6666666666667	6.80685928555405
TMEM43	176	104	59	59	176	104	113	59.016946718718
TMEM44	7	4	2	2	7	4	4.33333333333333	2.51661147842358
TMEM44-AS1	2	2	0	0	2	2	1.33333333333333	1.15470053837925
TMEM45A	338	291	94	94	338	291	241	129.456556419519
TMEM45B	4	3	2	2	4	3	3	1
TMEM47	70	67	21	21	70	67	52.6666666666667	27.4651294068194
TMEM5	19	21	7	7	21	19	15.6666666666667	7.57187779440036
TMEM50A	157	140	61	61	157	140	119.333333333333	51.2282474161798
TMEM50B	58	47	19	19	58	47	41.3333333333333	20.1080415091409
TMEM51	0	0	0	0	0	0	0	0
TMEM51-AS1	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TMEM52	0	0	0	0	0	0	0	0
TMEM52B	1	0	0	0	1	0	0.333333333333333	0.577350269189626
TMEM53	11	11	3	3	11	11	8.33333333333333	4.61880215351701
