Gene	TRS+URS.A.2.8.1.A3	TRS+URS.A.3.8.1.A7	TRS+URS.A.4.6.1.B1	Min	Max	Median	Mean	Std
TTC28-AS1	4	5	0	0	5	4	3	2.64575131106459
TTC29	0	0	0	0	0	0	0	0
TTC3	294	498	406	294	498	406	399.333333333333	102.163268023949
TTC30A	8	13	2	2	13	8	7.66666666666667	5.5075705472861
TTC30B	3	3	1	1	3	3	2.33333333333333	1.15470053837925
TTC31	3	9	7	3	9	7	6.33333333333333	3.05505046330389
TTC32	4	1	3	1	4	3	2.66666666666667	1.52752523165195
TTC33	20	24	20	20	24	20	21.3333333333333	2.3094010767585
TTC37	142	156	167	142	167	156	155	12.5299640861417
TTC38	0	5	6	0	6	5	3.66666666666667	3.21455025366432
TTC39A	0	0	0	0	0	0	0	0
TTC39B	10	19	6	6	19	10	11.6666666666667	6.65832811847939
TTC39C	16	21	8	8	21	16	15	6.557438524302
TTC3P1	6	5	7	5	7	6	6	1
TTC4	1	1	3	1	3	1	1.66666666666667	1.15470053837925
TTC40	0	0	0	0	0	0	0	0
TTC5	28	21	21	21	28	21	23.3333333333333	4.04145188432738
TTC7A	3	6	5	3	6	5	4.66666666666667	1.52752523165195
TTC7B	9	2	3	2	9	3	4.66666666666667	3.78593889720018
TTC8	26	24	20	20	26	24	23.3333333333333	3.05505046330389
TTC9	0	2	0	0	2	0	0.666666666666667	1.15470053837925
TTC9C	25	27	37	25	37	27	29.6666666666667	6.42910050732864
TTF1	33	30	36	30	36	33	33	3
TTF2	15	14	18	14	18	15	15.6666666666667	2.08166599946613
TTI1	1	5	5	1	5	5	3.66666666666667	2.3094010767585
TTI2	12	18	19	12	19	18	16.3333333333333	3.78593889720018
TTK	0	0	0	0	0	0	0	0
TTL	33	49	24	24	49	33	35.3333333333333	12.6622799421484
TTLL1	7	7	4	4	7	7	6	1.73205080756888
TTLL10	1	0	0	0	1	0	0.333333333333333	0.577350269189626
TTLL11	0	1	1	0	1	1	0.666666666666667	0.577350269189626
TTLL12	1	5	5	1	5	5	3.66666666666667	2.3094010767585
TTLL13	0	0	0	0	0	0	0	0
TTLL3	1	1	3	1	3	1	1.66666666666667	1.15470053837925
TTLL4	0	2	2	0	2	2	1.33333333333333	1.15470053837925
TTLL5	5	12	3	3	12	5	6.66666666666667	4.72581562625261
TTLL7	24	21	11	11	24	21	18.6666666666667	6.80685928555405
TTN	20	17	11	11	20	17	16	4.58257569495584
TTN-AS1	6	4	1	1	6	4	3.66666666666667	2.51661147842358
TTPA	0	0	1	0	1	0	0.333333333333333	0.577350269189626
TTPAL	25	41	25	25	41	25	30.3333333333333	9.23760430703401
TTR	0	0	0	0	0	0	0	0
TTTY10	1	0	0	0	1	0	0.333333333333333	0.577350269189626
TTTY14	0	4	3	0	4	3	2.33333333333333	2.08166599946613
TTTY15	17	25	31	17	31	25	24.3333333333333	7.02376916856849
TTYH1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
TTYH2	0	3	1	0	3	1	1.33333333333333	1.52752523165195
TTYH3	5	6	5	5	6	5	5.33333333333333	0.577350269189626
TUB	5	6	5	5	6	5	5.33333333333333	0.577350269189626
TUBA1A	433	330	586	330	586	433	449.666666666667	128.811231394368
TUBA1B	628	515	967	515	967	628	703.333333333333	235.228257939673
TUBA1C	113	137	158	113	158	137	136	22.5166604983954
TUBA3D	0	0	0	0	0	0	0	0
TUBA3FP	4	18	9	4	18	9	10.3333333333333	7.09459888459759
TUBA4A	64	23	90	23	90	64	59	33.7786915081091
TUBA8	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TUBB	1166	1052	1441	1052	1441	1166	1219.66666666667	199.975831873087
TUBB1	0	0	0	0	0	0	0	0
TUBB2A	15	15	19	15	19	15	16.3333333333333	2.3094010767585
TUBB2B	0	0	1	0	1	0	0.333333333333333	0.577350269189626
TUBB3	3	0	4	0	4	3	2.33333333333333	2.08166599946613
TUBB4B	44	20	47	20	47	44	37	14.7986485869487
TUBB6	75	69	111	69	111	75	85	22.7156333832011
TUBD1	21	20	23	20	23	21	21.3333333333333	1.52752523165195
TUBE1	16	29	12	12	29	16	19	8.88819441731559
TUBG1	24	27	35	24	35	27	28.6666666666667	5.68624070307733
TUBG2	5	4	7	4	7	5	5.33333333333333	1.52752523165195
TUBGCP2	40	32	31	31	40	32	34.3333333333333	4.93288286231625
TUBGCP3	4	8	4	4	8	4	5.33333333333333	2.3094010767585
TUBGCP4	9	25	9	9	25	9	14.3333333333333	9.23760430703401
TUBGCP5	10	9	5	5	10	9	8	2.64575131106459
TUBGCP6	5	0	1	0	5	1	2	2.64575131106459
TUFM	31	37	29	29	37	31	32.3333333333333	4.16333199893227
TUFT1	11	19	7	7	19	11	12.3333333333333	6.11010092660779
TUG1	48	112	62	48	112	62	74	33.6452076825214
TULP1	0	0	0	0	0	0	0	0
TULP2	0	0	0	0	0	0	0	0
TULP3	32	55	38	32	55	38	41.6666666666667	11.9303534454489
TULP4	47	61	59	47	61	59	55.6666666666667	7.57187779440036
TUSC1	2	4	3	2	4	3	3	1
TUSC2	16	14	17	14	17	16	15.6666666666667	1.52752523165195
TUSC3	29	43	31	29	43	31	34.3333333333333	7.57187779440036
TUSC5	1	0	0	0	1	0	0.333333333333333	0.577350269189626
TUT1	2	5	3	2	5	3	3.33333333333333	1.52752523165195
TVP23A	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TVP23B	12	4	10	4	12	10	8.66666666666667	4.16333199893227
TVP23C	12	20	18	12	20	18	16.6666666666667	4.16333199893227
TVP23C-CDRT4	0	0	0	0	0	0	0	0
TWF1	106	112	76	76	112	106	98	19.2873015219859
TWF2	12	8	10	8	12	10	10	2
TWIST1	18	18	19	18	19	18	18.3333333333333	0.577350269189626
TWIST2	10	8	7	7	10	8	8.33333333333333	1.52752523165195
TWISTNB	41	48	47	41	48	47	45.3333333333333	3.78593889720018
TWSG1	42	59	44	42	59	44	48.3333333333333	9.29157324317757
TXLNA	18	22	24	18	24	22	21.3333333333333	3.05505046330389
TXLNB	2	3	0	0	3	2	1.66666666666667	1.52752523165195
TXLNG	24	22	12	12	24	22	19.3333333333333	6.42910050732864
TXLNG2P	12	11	7	7	12	11	10	2.64575131106459
TXN	1277	1117	1320	1117	1320	1277	1238	106.971958942519
TXN2	150	155	161	150	161	155	155.333333333333	5.5075705472861
TXNDC11	4	5	1	1	5	4	3.33333333333333	2.08166599946613
TXNDC12	107	107	71	71	107	107	95	20.7846096908265
TXNDC15	49	57	48	48	57	49	51.3333333333333	4.93288286231625
TXNDC16	6	9	4	4	9	6	6.33333333333333	2.51661147842358
TXNDC17	271	231	263	231	271	263	255	21.1660104885167
TXNDC2	0	0	0	0	0	0	0	0
TXNDC9	103	87	138	87	138	103	109.333333333333	26.0832002126528
TXNIP	156	208	174	156	208	174	179.333333333333	26.4070697604511
TXNL1	52	56	42	42	56	52	50	7.21110255092798
TXNL4A	32	57	55	32	57	55	48	13.8924439894498
TXNL4B	11	16	12	11	16	12	13	2.64575131106459
TXNRD1	454	423	548	423	548	454	475	65.0922422412994
TXNRD2	1	7	4	1	7	4	4	3
TXNRD3	1	5	2	1	5	2	2.66666666666667	2.08166599946613
TXNRD3NB	0	0	0	0	0	0	0	0
TYK2	2	9	5	2	9	5	5.33333333333333	3.51188458428425
TYMP	2	0	0	0	2	0	0.666666666666667	1.15470053837925
TYMS	0	0	0	0	0	0	0	0
TYR	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TYRO3	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TYROBP	0	0	0	0	0	0	0	0
TYRP1	0	1	0	0	1	0	0.333333333333333	0.577350269189626
TYSND1	0	3	3	0	3	3	2	1.73205080756888
TYW1	19	16	13	13	19	16	16	3
TYW1B	2	0	0	0	2	0	0.666666666666667	1.15470053837925
TYW3	50	55	43	43	55	50	49.3333333333333	6.02771377334171
TYW5	14	36	27	14	36	27	25.6666666666667	11.060440015358
U2AF1	28	30	39	28	39	30	32.3333333333333	5.85946527708232
U2AF1L4	6	10	9	6	10	9	8.33333333333333	2.08166599946613
U2AF2	5	6	6	5	6	6	5.66666666666667	0.577350269189626
U2SURP	132	147	110	110	147	132	129.666666666667	18.6100331362771
UACA	411	633	533	411	633	533	525.666666666667	111.181533238813
UAP1	94	82	93	82	94	93	89.6666666666667	6.65832811847939
UAP1L1	3	16	14	3	16	14	11	7
UBA1	48	55	48	48	55	48	50.3333333333333	4.04145188432738
UBA2	34	54	38	34	54	38	42	10.5830052442584
UBA3	79	67	100	67	100	79	82	16.7032930884901
UBA5	27	30	28	27	30	28	28.3333333333333	1.52752523165195
UBA52	2436	1925	2117	1925	2436	2117	2159.33333333333	258.116898581502
UBA6	31	45	44	31	45	44	40	7.81024967590665
UBA7	7	10	10	7	10	10	9	1.73205080756888
UBAC1	18	10	14	10	18	14	14	4
UBAC2	15	24	24	15	24	24	21	5.19615242270663
UBAC2-AS1	1	0	0	0	1	0	0.333333333333333	0.577350269189626
UBALD1	0	0	0	0	0	0	0	0
UBALD2	5	7	6	5	7	6	6	1
UBAP1	14	19	14	14	19	14	15.6666666666667	2.88675134594813
UBAP1L	0	0	0	0	0	0	0	0
UBAP2	17	33	26	17	33	26	25.3333333333333	8.02080627701064
UBAP2L	27	48	60	27	60	48	45	16.7032930884901
UBASH3B	2	13	9	2	13	9	8	5.56776436283002
UBB	1783	1497	1766	1497	1783	1766	1682	160.44001994515
UBC	1862	1705	2128	1705	2128	1862	1898.33333333333	213.827812347537
UBD	0	0	0	0	0	0	0	0
UBE2A	63	71	71	63	71	71	68.3333333333333	4.61880215351701
UBE2B	107	127	146	107	146	127	126.666666666667	19.5021366350801
UBE2C	0	0	1	0	1	0	0.333333333333333	0.577350269189626
UBE2D1	14	7	10	7	14	10	10.3333333333333	3.51188458428425
UBE2D2	46	47	46	46	47	46	46.3333333333333	0.577350269189626
UBE2D3	184	203	207	184	207	203	198	12.2882057274445
UBE2D4	15	19	13	13	19	15	15.6666666666667	3.05505046330389
UBE2E1	37	41	49	37	49	41	42.3333333333333	6.11010092660779
UBE2E2	86	95	94	86	95	94	91.6666666666667	4.93288286231625
UBE2E3	30	45	46	30	46	45	40.3333333333333	8.9628864398325
UBE2F	29	34	27	27	34	29	30	3.60555127546399
UBE2F-SCLY	0	0	0	0	0	0	0	0
UBE2G1	21	21	21	21	21	21	21	0
UBE2G2	67	68	73	67	73	68	69.3333333333333	3.21455025366432
UBE2H	60	85	49	49	85	60	64.6666666666667	18.4481254693623
UBE2I	58	85	59	58	85	59	67.3333333333333	15.3079500042734
UBE2J1	26	73	44	26	73	44	47.6666666666667	23.7135685491099
UBE2J2	7	4	4	4	7	4	5	1.73205080756888
UBE2K	43	78	54	43	78	54	58.3333333333333	17.8978583448784
UBE2L3	280	234	318	234	318	280	277.333333333333	42.0634441449263
UBE2L6	59	39	58	39	59	58	52	11.2694276695846
UBE2M	3	5	5	3	5	5	4.33333333333333	1.15470053837925
UBE2MP1	0	0	0	0	0	0	0	0
UBE2N	128	116	167	116	167	128	137	26.6645832519468
UBE2O	5	12	7	5	12	7	8	3.60555127546399
UBE2Q1	42	54	36	36	54	42	44	9.16515138991168
UBE2Q2	21	34	25	21	34	25	26.6666666666667	6.65832811847939
UBE2Q2P1	17	36	12	12	36	17	21.6666666666667	12.6622799421484
UBE2Q2P2	4	5	0	0	5	4	3	2.64575131106459
UBE2Q2P3	2	10	5	2	10	5	5.66666666666667	4.04145188432738
UBE2QL1	0	4	2	0	4	2	2	2
UBE2R2	64	80	58	58	80	64	67.3333333333333	11.3724814061547
UBE2S	3	5	2	2	5	3	3.33333333333333	1.52752523165195
UBE2T	9	7	7	7	9	7	7.66666666666667	1.15470053837925
UBE2U	0	0	0	0	0	0	0	0
UBE2V1	23	18	20	18	23	20	20.3333333333333	2.51661147842358
UBE2V2	269	227	274	227	274	269	256.666666666667	25.8134331953991
UBE2W	116	102	112	102	116	112	110	7.21110255092798
UBE2Z	53	52	54	52	54	53	53	1
UBE3A	52	81	40	40	81	52	57.6666666666667	21.0792156716832
UBE3B	23	29	22	22	29	23	24.6666666666667	3.78593889720018
UBE3C	28	47	46	28	47	46	40.3333333333333	10.6926766215636
UBE3D	9	3	8	3	9	8	6.66666666666667	3.21455025366432
UBE4A	31	63	45	31	63	45	46.3333333333333	16.0416125540213
UBE4B	17	48	24	17	48	24	29.6666666666667	16.2583311976763
UBFD1	41	40	28	28	41	40	36.3333333333333	7.23417813807024
UBIAD1	29	32	29	29	32	29	30	1.73205080756888
UBL3	26	41	33	26	41	33	33.3333333333333	7.50555349946513
UBL4A	11	12	14	11	14	12	12.3333333333333	1.52752523165195
UBL5	585	525	604	525	604	585	571.333333333333	41.2350983184633
UBL7	12	10	10	10	12	10	10.6666666666667	1.15470053837925
UBL7-AS1	4	5	6	4	6	5	5	1
UBLCP1	49	45	43	43	49	45	45.6666666666667	3.05505046330389
UBN1	19	30	22	19	30	22	23.6666666666667	5.68624070307733
UBN2	21	35	24	21	35	24	26.6666666666667	7.37111479583199
UBOX5	15	21	14	14	21	15	16.6666666666667	3.78593889720018
UBOX5-AS1	0	1	3	0	3	1	1.33333333333333	1.52752523165195
UBP1	21	24	27	21	27	24	24	3
UBQLN1	22	31	26	22	31	26	26.3333333333333	4.50924975282289
UBQLN2	12	20	19	12	20	19	17	4.35889894354067
UBQLN4	10	8	5	5	10	8	7.66666666666667	2.51661147842358
UBQLNL	1	0	0	0	1	0	0.333333333333333	0.577350269189626
UBR1	21	41	24	21	41	24	28.6666666666667	10.785793124909
UBR2	45	53	42	42	53	45	46.6666666666667	5.68624070307733
UBR3	16	26	16	16	26	16	19.3333333333333	5.77350269189626
UBR4	46	66	40	40	66	46	50.6666666666667	13.6137185711081
UBR5	42	76	47	42	76	47	55	18.3575597506858
UBR7	23	17	4	4	23	17	14.6666666666667	9.71253485622231
UBTD1	6	7	6	6	7	6	6.33333333333333	0.577350269189626
UBTD2	26	32	17	17	32	26	25	7.54983443527075
UBTF	20	34	26	20	34	26	26.6666666666667	7.02376916856849
UBXN1	59	50	45	45	59	50	51.3333333333333	7.09459888459759
UBXN10	0	0	0	0	0	0	0	0
UBXN11	2	0	0	0	2	0	0.666666666666667	1.15470053837925
UBXN2A	14	19	14	14	19	14	15.6666666666667	2.88675134594813
UBXN2B	19	25	16	16	25	19	20	4.58257569495584
UBXN4	155	154	176	154	176	155	161.666666666667	12.4230967690561
UBXN6	24	23	15	15	24	23	20.6666666666667	4.93288286231625
UBXN7	18	20	13	13	20	18	17	3.60555127546399
UBXN8	23	21	15	15	23	21	19.6666666666667	4.16333199893227
UCA1	0	0	0	0	0	0	0	0
UCHL1	293	427	302	293	427	302	340.666666666667	74.9021584023674
UCHL1-AS1	0	0	0	0	0	0	0	0
UCHL3	38	41	48	38	48	41	42.3333333333333	5.13160143944688
UCHL5	27	30	32	27	32	30	29.6666666666667	2.51661147842358
UCK1	3	8	5	3	8	5	5.33333333333333	2.51661147842358
UCK2	22	30	30	22	30	30	27.3333333333333	4.61880215351701
UCKL1	19	13	5	5	19	13	12.3333333333333	7.02376916856849
UCKL1-AS1	8	10	10	8	10	10	9.33333333333333	1.15470053837925
UCMA	0	0	0	0	0	0	0	0
UCN	0	0	0	0	0	0	0	0
UCN2	0	0	0	0	0	0	0	0
UCP1	0	1	0	0	1	0	0.333333333333333	0.577350269189626
UCP2	0	0	0	0	0	0	0	0
UCP3	0	0	0	0	0	0	0	0
UEVLD	11	10	14	10	14	11	11.6666666666667	2.08166599946613
UFC1	251	213	255	213	255	251	239.666666666667	23.1804515342849
UFD1L	63	84	102	63	102	84	83	19.5192212959431
UFL1	52	74	77	52	77	74	67.6666666666667	13.6503968196288
UFM1	235	227	308	227	308	235	256.666666666667	44.6355613085949
UFSP1	0	1	0	0	1	0	0.333333333333333	0.577350269189626
UFSP2	57	69	40	40	69	57	55.3333333333333	14.5716619962629
UG0898H09	1	0	0	0	1	0	0.333333333333333	0.577350269189626
UGCG	6	8	9	6	9	8	7.66666666666667	1.52752523165195
UGDH	73	65	80	65	80	73	72.6666666666667	7.50555349946513
UGDH-AS1	46	111	71	46	111	71	76	32.78719262151
UGGT1	74	117	99	74	117	99	96.6666666666667	21.594752448994
UGGT2	73	97	99	73	99	97	89.6666666666667	14.4683562761405
UGP2	187	207	168	168	207	187	187.333333333333	19.5021366350801
UGT2A1	0	0	0	0	0	0	0	0
UGT2A3	0	0	0	0	0	0	0	0
UGT2B15	0	0	0	0	0	0	0	0
UGT2B7	0	0	0	0	0	0	0	0
UGT3A2	0	1	0	0	1	0	0.333333333333333	0.577350269189626
UGT8	0	0	0	0	0	0	0	0
UHMK1	35	61	57	35	61	57	51	14
UHRF1	1	1	3	1	3	1	1.66666666666667	1.15470053837925
UHRF1BP1	20	32	15	15	32	20	22.3333333333333	8.73689494805411
UHRF1BP1L	19	28	24	19	28	24	23.6666666666667	4.50924975282289
UHRF2	15	29	18	15	29	18	20.6666666666667	7.37111479583199
UIMC1	16	17	12	12	17	16	15	2.64575131106459
ULBP1	3	6	5	3	6	5	4.66666666666667	1.52752523165195
ULBP2	12	11	12	11	12	12	11.6666666666667	0.577350269189626
ULBP3	0	0	0	0	0	0	0	0
ULK1	6	13	9	6	13	9	9.33333333333333	3.51188458428425
ULK2	13	15	13	13	15	13	13.6666666666667	1.15470053837925
ULK3	1	0	3	0	3	1	1.33333333333333	1.52752523165195
ULK4	9	8	9	8	9	9	8.66666666666667	0.577350269189626
ULK4P3	0	0	0	0	0	0	0	0
UMPS	27	27	41	27	41	27	31.6666666666667	8.08290376865476
UNC119	8	12	8	8	12	8	9.33333333333333	2.3094010767585
UNC119B	22	22	20	20	22	22	21.3333333333333	1.15470053837925
UNC13A	0	0	1	0	1	0	0.333333333333333	0.577350269189626
UNC13B	3	8	7	3	8	7	6	2.64575131106459
UNC13D	0	0	0	0	0	0	0	0
UNC45A	16	17	10	10	17	16	14.3333333333333	3.78593889720018
UNC50	17	40	38	17	40	38	31.6666666666667	12.7410099024109
UNC5B	70	125	55	55	125	70	83.3333333333333	36.85557397916
UNC5B-AS1	14	6	9	6	14	9	9.66666666666667	4.04145188432738
UNC5C	2	1	0	0	2	1	1	1
UNC5CL	0	0	0	0	0	0	0	0
UNC79	1	0	0	0	1	0	0.333333333333333	0.577350269189626
UNC80	0	0	0	0	0	0	0	0
UNC93B1	1	7	4	1	7	4	4	3
UNG	6	11	3	3	11	6	6.66666666666667	4.04145188432738
UNK	2	3	7	2	7	3	4	2.64575131106459
UNKL	5	13	6	5	13	6	8	4.35889894354067
UNQ6975	0	0	0	0	0	0	0	0
UOX	0	0	0	0	0	0	0	0
UPF1	5	12	17	5	17	12	11.3333333333333	6.02771377334171
UPF2	50	65	66	50	66	65	60.3333333333333	8.9628864398325
UPF3A	59	60	71	59	71	60	63.3333333333333	6.65832811847939
UPF3B	14	11	7	7	14	11	10.6666666666667	3.51188458428425
UPK1A	2	0	4	0	4	2	2	2
UPK1A-AS1	1	0	1	0	1	1	0.666666666666667	0.577350269189626
UPK1B	10	4	4	4	10	4	6	3.46410161513775
UPK2	0	0	0	0	0	0	0	0
UPK3B	1	1	0	0	1	1	0.666666666666667	0.577350269189626
UPK3BL	1	2	3	1	3	2	2	1
UPP1	27	23	21	21	27	23	23.6666666666667	3.05505046330389
UPP2	0	1	0	0	1	0	0.333333333333333	0.577350269189626
UPRT	11	12	14	11	14	12	12.3333333333333	1.52752523165195
UQCC	8	9	9	8	9	9	8.66666666666667	0.577350269189626
UQCR10	608	558	618	558	618	608	594.666666666667	32.1455025366432
UQCR11	252	229	312	229	312	252	264.333333333333	42.852460061627
UQCRB	1071	945	1111	945	1111	1071	1042.33333333333	86.6333269206103
UQCRBP1	0	0	0	0	0	0	0	0
UQCRC1	34	42	68	34	68	42	48	17.7763888346312
UQCRC2	139	116	159	116	159	139	138	21.51743479135
UQCRFS1	52	60	52	52	60	52	54.6666666666667	4.61880215351701
UQCRH	419	306	379	306	419	379	368	57.2974694031072
UQCRHL	1	1	2	1	2	1	1.33333333333333	0.577350269189626
UQCRQ	1021	847	1232	847	1232	1021	1033.33333333333	192.796092629839
URB1	7	20	12	7	20	12	13	6.557438524302
URB2	6	3	4	3	6	4	4.33333333333333	1.52752523165195
URGCP	10	9	13	9	13	10	10.6666666666667	2.08166599946613
URI1	26	42	29	26	42	29	32.3333333333333	8.50490054811538
URM1	15	7	10	7	15	10	10.6666666666667	4.04145188432738
UROD	136	128	182	128	182	136	148.666666666667	29.1433239925259
UROS	7	15	16	7	16	15	12.6666666666667	4.93288286231625
USB1	14	22	15	14	22	15	17	4.35889894354067
USE1	30	25	25	25	30	25	26.6666666666667	2.88675134594813
USF1	13	11	19	11	19	13	14.3333333333333	4.16333199893227
USF2	8	12	16	8	16	12	12	4
USH2A	0	0	0	0	0	0	0	0
USMG5	719	598	778	598	778	719	698.333333333333	91.7623742790766
USO1	89	142	117	89	142	117	116	26.5141471671257
USP1	35	30	23	23	35	30	29.3333333333333	6.02771377334171
USP10	24	35	21	21	35	24	26.6666666666667	7.37111479583199
USP11	21	18	16	16	21	18	18.3333333333333	2.51661147842358
USP12	20	26	16	16	26	20	20.6666666666667	5.03322295684717
USP13	13	18	14	13	18	14	15	2.64575131106459
USP14	38	60	35	35	60	38	44.3333333333333	13.6503968196288
USP15	74	80	79	74	80	79	77.6666666666667	3.21455025366432
USP16	80	90	89	80	90	89	86.3333333333333	5.5075705472861
USP17L2	0	0	0	0	0	0	0	0
USP17L8	0	0	0	0	0	0	0	0
USP18	2	1	5	1	5	2	2.66666666666667	2.08166599946613
USP19	4	4	3	3	4	4	3.66666666666667	0.577350269189626
USP2	0	0	0	0	0	0	0	0
USP2-AS1	0	1	0	0	1	0	0.333333333333333	0.577350269189626
USP20	0	1	3	0	3	1	1.33333333333333	1.52752523165195
USP21	9	5	5	5	9	5	6.33333333333333	2.3094010767585
USP22	97	104	94	94	104	97	98.3333333333333	5.13160143944688
USP24	15	13	12	12	15	13	13.3333333333333	1.52752523165195
USP25	11	38	15	11	38	15	21.3333333333333	14.5716619962629
USP27X	1	6	0	0	6	1	2.33333333333333	3.21455025366432
USP27X-AS1	2	0	1	0	2	1	1	1
USP28	8	9	17	8	17	9	11.3333333333333	4.93288286231625
USP29	0	1	1	0	1	1	0.666666666666667	0.577350269189626
USP3	26	39	36	26	39	36	33.6666666666667	6.80685928555405
USP3-AS1	2	2	2	2	2	2	2	0
USP30	0	10	11	0	11	10	7	6.08276253029822
USP30-AS1	0	0	0	0	0	0	0	0
USP31	6	12	5	5	12	6	7.66666666666667	3.78593889720018
USP32	9	11	7	7	11	9	9	2
USP32P1	4	1	1	1	4	1	2	1.73205080756888
USP32P2	0	2	0	0	2	0	0.666666666666667	1.15470053837925
USP33	75	85	64	64	85	75	74.6666666666667	10.5039675043925
USP34	78	104	79	78	104	79	87	14.7309198626562
USP35	4	0	2	0	4	2	2	2
USP36	4	5	8	4	8	5	5.66666666666667	2.08166599946613
USP37	12	13	10	10	13	12	11.6666666666667	1.52752523165195
USP38	5	9	10	5	10	9	8	2.64575131106459
USP39	25	27	22	22	27	25	24.6666666666667	2.51661147842358
USP4	31	40	33	31	40	33	34.6666666666667	4.72581562625261
USP40	26	41	27	26	41	27	31.3333333333333	8.38649708360608
USP42	2	7	8	2	8	7	5.66666666666667	3.21455025366432
USP44	4	1	2	1	4	2	2.33333333333333	1.52752523165195
USP45	12	13	10	10	13	12	11.6666666666667	1.52752523165195
USP46	16	26	16	16	26	16	19.3333333333333	5.77350269189626
USP47	52	83	60	52	83	60	65	16.0934769394311
USP48	37	45	25	25	45	37	35.6666666666667	10.0664459136943
USP49	0	2	0	0	2	0	0.666666666666667	1.15470053837925
USP5	5	3	8	3	8	5	5.33333333333333	2.51661147842358
USP50	0	0	0	0	0	0	0	0
USP51	0	1	1	0	1	1	0.666666666666667	0.577350269189626
USP53	54	58	58	54	58	58	56.6666666666667	2.3094010767585
USP54	14	16	12	12	16	14	14	2
USP6	0	1	0	0	1	0	0.333333333333333	0.577350269189626
USP6NL	1	1	3	1	3	1	1.66666666666667	1.15470053837925
USP7	53	73	56	53	73	56	60.6666666666667	10.785793124909
USP8	116	121	113	113	121	116	116.666666666667	4.04145188432738
USP9X	84	99	75	75	99	84	86	12.1243556529821
USP9Y	13	23	10	10	23	13	15.3333333333333	6.80685928555405
USPL1	16	12	17	12	17	16	15	2.64575131106459
UST	19	25	19	19	25	19	21	3.46410161513775
UTP11L	110	85	149	85	149	110	114.666666666667	32.2541986930901
UTP14A	35	34	33	33	35	34	34	1
UTP14C	29	49	37	29	49	37	38.3333333333333	10.0664459136943
UTP15	5	6	14	5	14	6	8.33333333333333	4.93288286231625
UTP18	9	8	10	8	10	9	9	1
UTP20	17	19	14	14	19	17	16.6666666666667	2.51661147842358
UTP23	46	54	58	46	58	54	52.6666666666667	6.11010092660779
UTP3	20	29	38	20	38	29	29	9
UTP6	36	50	51	36	51	50	45.6666666666667	8.38649708360608
UTRN	131	151	107	107	151	131	129.666666666667	22.0302821891444
UTS2	0	0	0	0	0	0	0	0
UTS2B	3	2	0	0	3	2	1.66666666666667	1.52752523165195
UTY	2	5	2	2	5	2	3	1.73205080756888
UVRAG	10	20	5	5	20	10	11.6666666666667	7.63762615825973
UVSSA	5	12	7	5	12	7	8	3.60555127546399
UXS1	17	17	11	11	17	17	15	3.46410161513775
UXT	69	72	73	69	73	72	71.3333333333333	2.08166599946613
VAC14	4	3	4	3	4	4	3.66666666666667	0.577350269189626
VAC14-AS1	1	0	1	0	1	1	0.666666666666667	0.577350269189626
VAMP1	0	2	1	0	2	1	1	1
VAMP2	10	13	6	6	13	10	9.66666666666667	3.51188458428425
VAMP3	115	114	107	107	115	114	112	4.35889894354067
VAMP4	14	31	11	11	31	14	18.6666666666667	10.785793124909
VAMP5	63	35	58	35	63	58	52	14.9331845230681
VAMP7	23	56	46	23	56	46	41.6666666666667	16.9213868619961
VAMP8	3	4	0	0	4	3	2.33333333333333	2.08166599946613
VANGL1	4	11	9	4	11	9	8	3.60555127546399
VANGL2	1	1	1	1	1	1	1	0
VAPA	123	135	118	118	135	123	125.333333333333	8.73689494805411
VAPB	24	42	29	24	42	29	31.6666666666667	9.29157324317757
VARS	4	4	2	2	4	4	3.33333333333333	1.15470053837925
VARS2	3	6	0	0	6	3	3	3
VASH1	9	2	13	2	13	9	8	5.56776436283002
VASH2	1	1	0	0	1	1	0.666666666666667	0.577350269189626
VASN	30	44	40	30	44	40	38	7.21110255092798
VASP	28	36	24	24	36	28	29.3333333333333	6.11010092660779
VAT1	56	66	65	56	66	65	62.3333333333333	5.5075705472861
VAT1L	0	0	0	0	0	0	0	0
VAV1	0	0	0	0	0	0	0	0
VAV2	1	3	3	1	3	3	2.33333333333333	1.15470053837925
VAV3	0	0	0	0	0	0	0	0
VAX2	1	0	0	0	1	0	0.333333333333333	0.577350269189626
VBP1	51	49	57	49	57	51	52.3333333333333	4.16333199893227
VCAM1	13	16	41	13	41	16	23.3333333333333	15.3731367434669
VCAN	1380	1854	1262	1262	1854	1380	1498.66666666667	313.332624112673
VCL	194	199	243	194	243	199	212	26.9629375254255
VCP	29	45	63	29	63	45	45.6666666666667	17.0098010962308
VCPIP1	20	34	24	20	34	24	26	7.21110255092798
VCX3B	0	0	0	0	0	0	0	0
VDAC1	212	174	248	174	248	212	211.333333333333	37.0045042303411
VDAC2	88	119	95	88	119	95	100.666666666667	16.2583311976763
VDAC3	111	119	143	111	143	119	124.333333333333	16.6533279957291
VDR	19	24	22	19	24	22	21.6666666666667	2.51661147842358
VEGFA	117	151	98	98	151	117	122	26.8514431641951
VEGFB	70	45	53	45	70	53	56	12.7671453348037
VEGFC	13	17	21	13	21	17	17	4
